CNPJ,Endereço Completo,Latitude,Longitude,Região
50974732000827,"Avenida FERNAO DIAS PAES LEME, 2211, Centro, Várzea Paulista, São Paulo",-23.21139,-46.82833,Várzea Paulista
50974732000908,"Avenida JOSE TONOLI, 336, Centro, Itupeva, São Paulo",-23.15306,-47.05778,Itupeva
50948371000763,"Avenida OSMUNDO DOS SANTOS PELLEGRINI, 1000, Recanto Quarto Centenario, Jundiaí, São Paulo",-23.1837581,-46.9154477,Jundiaí
50948371000925,"Avenida BERTIOGA, S/N, Vila Tupi, Várzea Paulista, São Paulo",-23.2269234,-46.8407433,Várzea Paulista
50948371001069,"Rua BOM JESUS DE PIRAPORA, 2881, Vila Rami, Jundiaí, São Paulo",-23.2162775,-46.8791364,Jundiaí
50948371001140,"Rua DEMERSON GOMES ROMANO, 386, Centro, Francisco Morato, São Paulo",-23.2868804,-46.7419955,Francisco Morato
50948371001301,"Rua CORONEL NOGUEIRA PADILHA, 2112, VILA HORTENCIA, Sorocaba, São Paulo",-23.502317,-47.4507071,Sorocaba
34639727000135,"Rua ORLANDIA, 47, Parque Luiza, Embu das Artes, São Paulo",-23.64889,-46.85222,Embu das Artes
28833405000120,"Rua BARAO DE TATUI, 1368, JARDIM VERGUEIRO, Sorocaba, São Paulo",-23.50167,-47.45806,Sorocaba
00472541000112,"Avenida NOSSA SENHORA DA LAPA, 22, Vila Nova, Cubatão, São Paulo",-23.895,-46.42528,Cubatão
50948371001492,"Rua JORGE ZOLNER, 95, Centro, Jundiaí, São Paulo",-23.18639,-46.88417,Jundiaí
50948371001573,"Avenida DOUTOR OLAVO GUIMARAES, 253, Vila Arens, Jundiaí, São Paulo",-23.1971918,-46.8745837,Jundiaí
50948371001654,"Rua DO RETIRO, 925, VILA VIRGINIA, Jundiaí, São Paulo",-23.1865399,-46.8985646,Jundiaí
04505926000190,"Rua CAMPINA GRANDE, 383, Rochdale, Osasco, São Paulo",-23.5146471,-46.7786816,Osasco
57632938000141,"Estrada CAMPO LIMPO, DO, 6433, Pirajussara, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
49949472000427,"Rua PIO XII, 82, SABOO, Santos, São Paulo",-23.932779,-46.3468543,Santos
01128426000198,"Avenida PREF. JORGE FRANCISCO CORREIA ALLEN, 575, Centro, Poá, São Paulo",-23.52806,-46.34472,Poá
63014377000110,"Avenida ITAQUERA, 6735, CIDADE LIDER, São Paulo, São Paulo",-23.5512633,-46.4784903,São Paulo
61614467000116,"Rua JOAQUIM FLORIANO, 254, Itaim Bibi, São Paulo, São Paulo",-23.5838463,-46.672325,São Paulo
50948371002030,"Avenida QUATORZE DE DEZEMBRO, 2333, Vila Mafalda, Jundiaí, São Paulo",-23.2096274,-46.87686,Jundiaí
50948371002200,"Rodovia VEREADOR GERALDO DIAS, S/N, PARQUE CENTENARIO, Jundiaí, São Paulo",-23.1372014,-46.9204443,Jundiaí
50948371002383,"Rua TREZE DE MAIO, 1050, Vila Olivo, Valinhos, São Paulo",-22.9703943,-46.9959798,Valinhos
08237673000171,"Rua GUILHERME BRIVIGLIERI, 203, PQ. VITORIA REGIA, Sorocaba, São Paulo",-23.4261102,-47.4508263,Sorocaba
57096481000106,"Rua BENEDITO ARAUJO NOVAES, 552, Jardim Paulista, Itapevi, São Paulo",-23.5566502,-46.9401478,Itapevi
09095659000143,"Rua Paulo Soares, 509, Jardim Santo Antonio, Osasco, São Paulo",-23.5583958,-46.79401,Osasco
06975493000323,"Rua PROFESSORA ADELAIDE ESCOBAR BUENO, 397, Munhoz Junior, Osasco, São Paulo",-23.4967947,-46.807083,Osasco
11628012000181,"Rua JOSE LUIZ LEME MACIEL, 68, Jordanesia, Cajamar, São Paulo",-23.335462,-46.8284617,Cajamar
47663349000177,"Avenida RODRIGUES MONTEMOR, 253, Americanópolis, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
21432626000147,"Avenida PROFESSOR CASTRO JUNIOR, 363, Vila Sabrina, São Paulo, São Paulo",-23.4957893,-46.5757236,São Paulo
58747692000116,"Rua LUIZ DE VASCONCELOS, 127, JARDIM MARILEN, Diadema, São Paulo",-23.68611,-46.62278,Diadema
34906898000183,"Rua OFELIA ALVES FERREIRA, 60, JARDIM YAYA, Carapicuíba, São Paulo",-23.5564628,-46.8342566,Carapicuíba
56242795000107,"Rua CORONEL NOGUEIRA PADILHA, 1273, VILA HORTENCIA, Sorocaba, São Paulo",-23.502317,-47.4507071,Sorocaba
50031075000108,"Rua DR. VICENTE DE CARVALHO, 120, ocian, Praia Grande, São Paulo",-24.00583,-46.40278,Praia Grande
58284814000185,"Praça NOSSA SENHORA APARECIDA, 275, JARDIM VILA GALVAO, Guarulhos, São Paulo",-23.4661663,-46.5594452,Guarulhos
67303602000199,"Avenida Capitão Francisco Cesar, 1217, Engenho Novo, Barueri, São Paulo",-23.51056,-46.87611,Barueri
43017631000207,"Avenida BRIGADEIRO LUIS ANTONIO, 3300, Jd.Paulista, São Paulo, São Paulo",-23.5742361,-46.6560882,São Paulo
01580239000140,"Avenida DOS LATINOS, 738, JARDIM SANTA TERESINHA, São Paulo, São Paulo",-23.5728247,-46.4987755,São Paulo
09332021000189,"Rua PAULO ANDRIGHETTI, 470, Pari, São Paulo, São Paulo",-23.5263346,-46.6061665,São Paulo
40455382000162,"Avenida PIETRO PETRI, 382, Terra Preta, Mairiporã, São Paulo",-23.2613941,-46.5886899,Mairiporã
41981587000144,"Avenida OTTO BAUMGART, 27, Vila Guilherme, São Paulo, São Paulo",-23.511968,-46.6159879,São Paulo
53182851000169,"Rua CAPRICORNIO, 667, Parque Santana, Santana de Parnaíba, São Paulo",-23.4773074,-46.8937742,Santana de Parnaíba
49555763000198,"Rua JARBAS SALLES D AVILA, 438, JARDIM D'AVILA, Osasco, São Paulo",-23.5032364,-46.7671773,Osasco
03492086000105,"Avenida dos Autonomistas, 451, Vl.Yara, Osasco, São Paulo",-23.5267853,-46.7961639,Osasco
48922738000132,"Avenida DR. FERNANDO COSTA, 282, Centro, Cajati, São Paulo",-24.73611,-48.12278,Cajati
09658503000123,"Avenida Miguel de Araujo, 182, Porto Cubatão, Cananéia, São Paulo",-24.97232,-47.94529,Cananéia
05776528000170,"Rua vereador Aecio Gauglitz, 261, Vila Palmira, Pariquera-Açu, São Paulo",-24.7156367,-47.8735194,Pariquera-Açu
68278050000179,"Avenida MILTON DA ROCHA, 291, Vila Sabrina, São Paulo, São Paulo",-23.489062,-46.5744038,São Paulo
59476330000109,"Rua CONEGO VALADAO, 1143, GOPOUVA, Guarulhos, São Paulo",-23.4737032,-46.5448854,Guarulhos
04728243000100,"Rua MAESTRO EZEQUIAS NARDY, 39, Jd. Padre Bento, Itu, São Paulo",-23.26417,-47.29917,Itu
09140507000115,"Rua DOMINGOS DE MORAIS, 286, Vila Mariana, São Paulo, São Paulo",-23.5796817,-46.6404127,São Paulo
02255118000196,"Rua DA PRATA, 349, Jardim dos Camargos, Barueri, São Paulo",-23.5025874,-46.8674979,Barueri
14392646000176,"Rua MIGUEL RODRIGUES, 62, Vila Madalena, São Paulo, São Paulo",-21.06667,-50.93333,Lavínia
40915494000159,"Rua ROMEU DO NASCIMENTO, 235, JARDIM PORTAL DA COLINA, Sorocaba, São Paulo",-23.5187127,-47.4617229,Sorocaba
55599022000101,"Alameda COLIBRI, 64, MORADA DOS PASSAROS, Barueri, São Paulo",-23.4953736,-46.9513761,Barueri
31740747000100,"Rua ANGELO ALBERTO NESTI, 216, JARDIM HELENA, Osasco, São Paulo",-23.5325,-46.79167,Osasco
10655452000165,"Rua Americo Vespucio, 12, Parque Imperial, Barueri, São Paulo",-23.4804833,-46.8052982,Barueri
46496477000100,"Avenida Irmãos Adorno, 449, Sítio do Campo, Praia Grande, São Paulo",-24.00583,-46.40278,Praia Grande
34269810000160,"Rua JOSE LUIZ FLAQUER, 291, EDEN, Sorocaba, São Paulo",-23.4175869,-47.4157972,Sorocaba
02459770000122,"Rua DOLORES DE AQUINO, 640, Jundiapeba, Mogi das Cruzes, São Paulo",-23.5441947,-46.2634901,Mogi das Cruzes
96584404000149,"Praça DA INDEPENDENCIA, 31, Centro, Itu, São Paulo",-23.2646325,-47.2972233,Itu
47484995000258,"Rua ODAIR MULLER DE AZEVEDO MARQUES, 141, Vila Margarida, São Vicente, São Paulo",-23.96306,-46.39194,São Vicente
61621322000142,"Rua 15 DE NOVEMBRO, 735, Centro, Pedreira, São Paulo",-23.4917837,-46.3435262,Itaquaquecetuba
00363103000116,"Rua Benedito Egídio Barbosa, 11, Vila Brasilândia, São Paulo, São Paulo",-23.4598445,-46.6986945,São Paulo
60186376000598,"Avenida DOUTOR JANUARIO MIRAGLIA, 608, Vila Jaguaribe, Campos do Jordão, São Paulo",-22.7437125,-45.5964598,Campos do Jordão
62568589000186,"Avenida PROF. FCO . MORATO, 946, V Sonia, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
39648096000134,"Avenida FRANCISCO DE ALMEIDA, 208, POUSO ALEGRE, Piracaia, São Paulo",-23.0492139,-46.343872,Piracaia
34486246000137,"Rua ALCANTARA, 805, Vila Maria, São Paulo, São Paulo",-23.5242819,-46.5901326,São Paulo
47484995000177,"Avenida QUARENTENARIO, 310, JARDIM IRMA DOLORES, São Vicente, São Paulo",-23.96306,-46.39194,São Vicente
51811333000131,"Rua MARIA CANDIDA TEIXEIRA LACERDA, 615, Vila Veloso, Carapicuíba, São Paulo",-23.52272,-46.835,Carapicuíba
07188408000188,"Rua ITIBERE DA CUNHA, 159, Samambaia, Praia Grande, São Paulo",-24.0327245,-46.5256038,Praia Grande
42210098000151,"Rua SANTOS DUMONT, 205, Estuario, Santos, São Paulo",-23.96083,-46.33361,Santos
00063960058018,"Avenida ENGENHEIRO GEORGE CORBISIER, 273, Jabaquara, São Paulo, São Paulo",-23.6392403,-46.6419503,São Paulo
47772041000160,"Avenida 24 DE DEZEMBRO, 560, Estação, Peruíbe, São Paulo",-24.32,-46.99833,Peruíbe
52307317000179,"Rua BATISTA CEPELOS, 25, Centro, Cotia, São Paulo",-23.60389,-46.91917,Cotia
57825862000170,"Rua JULIO RIBEIRO, 243, BRAS, São Paulo, São Paulo",-23.5372628,-46.6197338,São Paulo
26823515000185,"Rua SANTO ANTONIO, 569, Bela Vista, São Paulo, São Paulo",-23.5572224,-46.6481436,São Paulo
05662292000141,"Rua SANTO ANTONIO, 543, Bela Vista, São Paulo, São Paulo",-23.5572224,-46.6481436,São Paulo
40131676000724,"Rua VICENTE CELESTINO, 184, Parque Mirante da Mata, Cotia, São Paulo",-23.6176627,-46.9548532,Cotia
40131676000643,"Estrada DA AGUA ESPRAIADA, 2713, CHAC.TROPICAL (CAUCAIA ALTO), Cotia, São Paulo",-23.60389,-46.91917,Cotia
40131676000562,"Avenida NOSSA SENHORA DO CARMO, 2058, Carmo Messias, Ibiúna, São Paulo",-23.741308,-47.0546442,Ibiúna
08989553000120,"Rua CASPER LIBERO, 491, PAULICEIA, São Bernardo do Campo, São Paulo",-23.6673537,-46.5941037,São Bernardo do Campo
40131676000481,"Rua QUINZE DE PIRACICABA, 19, Jardim Sandra, Cotia, São Paulo",-23.60389,-46.91917,Cotia
46651152000155,"Avenida DOUTOR BERNARDINO DE CAMPOS, 446, Campo Grande, Santos, São Paulo",-23.9592884,-46.3381614,Santos
50247022000471,"Avenida ASSEMBLEIA, 16, Jardim Miriam, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
38331173000165,"Rua DUILIO, 636, Agua Branca, São Paulo, São Paulo",-23.5254777,-46.6931616,São Paulo
40131676000210,"Rua JOSE MANOEL DE ALMEIDA, 669, Jd. Europa, Vargem Grande Paulista, São Paulo",-21.83222,-46.89361,Vargem Grande do Sul
08815800000172,"Avenida TENENTE MARQUES, 4131, IPES (POLVILHO), Cajamar, São Paulo",-23.4087947,-46.8495441,Cajamar
05455926000195,"Avenida MASCOTE, 429, Vila Mascote, São Paulo, São Paulo",-23.6486173,-46.6656941,São Paulo
46321247000100,"Estrada FAZENDA SAO JOAQUIM, 29, Vila Ota, Rio Grande da Serra, São Paulo",-23.747989,-46.3746945,Rio Grande da Serra
11028764000101,"Avenida Gregorio Bezerra, 400, Jardim IV Centenário, São Paulo, São Paulo",-23.7066222,-46.6876047,São Paulo
09326787000150,"Rua Bela Vista, 54, Jardim Prainha, São Paulo, São Paulo",-23.1979389,-46.8131823,Várzea Paulista
08571723000233,"Rua BENEDITO PEREIRA GOULART, 282, Centro, São Bento do Sapucaí, São Paulo",-22.68889,-45.73083,São Bento do Sapucaí
56786452000286,"Rua ADELIO PAZINATTO, 251, JARDIM AEROPORTO I, Itu, São Paulo",-23.26417,-47.29917,Itu
30891245000117,"Avenida NASCER DO SOL, 658, CONJUNTO HABITACIONAL SANTA ET, São Paulo, São Paulo",-22.0,-49.0,Iacanga
16849163000183,"Avenida NACOES, DAS, 1600, PARQUE NOVO ORATORIO, Santo André, São Paulo",-23.6408129,-46.4989662,Santo André
36853255000144,"Rua JOAO DE CAMARGO, 352, PQ RES NOVO MUNDO, Boituva, São Paulo",-23.2628736,-47.6716318,Boituva
04153386000122,"Avenida Caraita, 194, Centro, Eldorado, São Paulo",-24.52,-48.10806,Eldorado
48398471000126,"Rua ALVARO DO VALE, 412, Ipiranga, São Paulo, São Paulo",-23.6013383,-46.5935479,São Paulo
35480988000118,"Avenida DEPUTADO EMILIO CARLOS, 1129, Limão, São Paulo, São Paulo",-23.496022,-46.6772285,São Paulo
59470849000171,"Avenida DO CAFÉ, 156, Vila Guarani, São Paulo, São Paulo",-23.635652,-46.6399683,São Paulo
56311970000162,"Rua Lagoa Seca, 660, Jardim Triunfo, Guarulhos, São Paulo",-23.41433,-46.4037699,Guarulhos
04136296000123,"Rua ANDRELINO JOSE PEDROSO, 181, Cerrado, Sorocaba, São Paulo",-23.50167,-47.45806,Sorocaba
03911397000161,"Avenida Lico Maia, 552, Cerraria, Diadema, São Paulo",-23.6992148,-46.6104069,Diadema
35985385000178,"Avenida JOSE BARBOSA DE SIQUEIRA, 1026, JARDIM PADROEIRA I, Osasco, São Paulo",-23.5490857,-46.8086203,Osasco
73108318000164,"Avenida LAURITA ORTEGA MARI, 1973, Pq. Pinheiros, Taboão da Serra, São Paulo",-23.6170526,-46.7797644,Taboão da Serra
11174377000264,"Rua MANICOBA, 880, Jardim Umarizal, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
02484039000157,"Rua SEBASTIÃO RIBEIRO, 28, Jardim Sta.Lucia-Capão Redondo, São Paulo, São Paulo",-23.6629,-47.6209,Salto de Pirapora
07346827000109,"Rua INACIO CERVANTES, 1199, Parque Ipê, São Paulo, São Paulo",-23.5937742,-46.7971128,São Paulo
08062286000141,"Rua Mourato Coelho, 1458, Pinheiros, São Paulo, São Paulo",-23.5554328,-46.6928898,São Paulo
55417128000147,"Rua RODRIGO FERNANDES, LT 21, JD. SANTA PAULA, Guarulhos, São Paulo",-23.46278,-46.53333,Guarulhos
02427456000168,"Rua DR.LUIZ MENDES DE ALMEIDA, 527, Largo do Divino, Sorocaba, São Paulo",-23.50167,-47.45806,Sorocaba
45019692000158,"Avenida BRASILIA, 581, Campanário, Diadema, São Paulo",-23.6682373,-46.6185895,Diadema
47160957000169,"Rua PARAGUACU, 544, PERDRIZES, São Paulo, São Paulo",-23.5338774,-46.6672178,São Paulo
03161687000135,"Rua CARLOS MAGALHAES, 283, Vila Andrade, São Paulo, São Paulo",-23.21725,-46.00151,Jacareí
03328684000143,"Rua JOSÉ ANTONIO NUNES, 198, Jardim Henrique Boccolini, Juquitiba, São Paulo",-23.9333584,-47.0700715,Juquitiba
04222351000106,"Avenida ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA, 5985, Jardim Esmeralda, São Paulo, São Paulo",-23.5916859,-46.7749208,São Paulo
11174377000183,"Avenida PAULO AYRES, 470, Parque Pinheiros, Taboão da Serra, São Paulo",-23.621218,-46.784949,Taboão da Serra
59418954000161,"Rua GERALDO DE ARAUJO SANTOS, 87, Jd.Beatriz, Taboão da Serra, São Paulo",-23.6197473,-46.7716109,Taboão da Serra
03328684000224,"Rua SEBASTIAO GREGORINI, 36, Centro, Juquitiba, São Paulo",-23.93167,-47.06833,Juquitiba
07534919000104,"Rua FERNÃO DIAS, 579, Pinheiros, São Paulo, São Paulo",-23.5663331,-46.6954353,São Paulo
01515690000184,"Rua Firmino Martins, 10, Metalúrgicos, Osasco, São Paulo",-23.5325,-46.79167,Osasco
04659072000104,"Rua SECUNDINO DOMINGUES, 70, Vila Prudente, São Paulo, São Paulo",-23.58845,-46.5798,São Paulo
60621992000104,"Rua CONDE PRATES, 111, Mooca, São Paulo, São Paulo",-23.5664331,-46.5979351,São Paulo
60621992000520,"Rua ISABEL DIAS, 47, Alto da Mooca, São Paulo, São Paulo",-23.55801,-46.59508,São Paulo
60621992000872,"Rua MANAIAS, 245, Vila Zelina, São Paulo, São Paulo",-23.5893222,-46.5760476,São Paulo
60621992001097,"Rua JOSE ZAPPI, 57, Vila Prudente, São Paulo, São Paulo",-23.5806907,-46.5855316,São Paulo
60621992001178,"Rua DAS HERAS, 470, Vila Lucia, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
60621992001330,"Rua AZEVEDO SOARES, 2700, Vila Gomes Cardim, São Paulo, São Paulo",-23.5489666,-46.5668379,São Paulo
42828854000100,"Avenida JOSE MACHADO ROSA, 384, ITATINGA, São Sebastião, São Paulo",-23.8103485,-45.4142886,São Sebastião
61349528000165,"Avenida OCTAVIO AUGUSTO RANGEL, 478, JARDIM TOLEDO, Votorantim, São Paulo",-23.5277176,-47.4401594,Votorantim
26155319000180,"Rua SAO MIGUEL DO TAPUIO, 49, Jardim Peri, São Paulo, São Paulo",-23.4536671,-46.6639692,São Paulo
10362539000144,"Rua ROLA CABOCLA, 462, Vila Cosmopolita, São Paulo, São Paulo",-23.562324,-46.4221435,São Paulo
54498335000100,"Avenida ALTO BENI, 345, Vila Cosmopolita, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
26620235000170,"Rua DOUTOR AALTINO ARANTES, 1014, JD GUADALUPE, Sorocaba, São Paulo",-23.50167,-47.45806,Sorocaba
16513941000169,"Estrada DOM JOAO NERI, 2411, Jardim Bartira, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
10258603000141,"Rua JEQUIRITUBA, 2350, JARDIM CASTRO ALVES, São Paulo, São Paulo",-23.6879,-47.6693,Salto de Pirapora
19845936000141,"Rua ALBERTO BORGES SOVERAL, 09, Pq.Novo Santo Amaro, São Paulo, São Paulo",-23.6924523,-46.7832438,São Paulo
10258603000494,"Rua FRANCISCO INACIO SOLANO, 206, CANTINHO DO CEU, São Paulo, São Paulo",-23.7424958,-46.6618167,São Paulo
37577688000187,"Estrada GUAVIRUTUBA, 1199, VILA BOM JARDIM, São Paulo, São Paulo",-24.18333,-47.61667,Juquiá
06233707000124,"Avenida Sapopemba, 1304, Vila Leme, São Paulo, São Paulo",-23.38083,-48.73085,Paranapanema
43792725000172,"Avenida JARDIM JAPAO, 451, Jardim Brasil, São Paulo, São Paulo",-23.4861636,-46.5784059,São Paulo
31881926000167,"Avenida DOM PEDRO II, 70, Jardim Imperial, Atibaia, São Paulo",-23.1458027,-46.5801947,Atibaia
24335023000115,"Rua PADRE CICERO ROMAO BATISTA, 234, Parque Imperial, Barueri, São Paulo",-23.4886307,-46.8133445,Barueri
60709417000150,"Rua Antonio Camardo, 700, Tatuapé, São Paulo, São Paulo",-23.5489677,-46.5607487,São Paulo
14785196000181,"Rua DR. NUNO SILVA, 220, Centro, Eldorado, São Paulo",-24.52,-48.10806,Eldorado
37021479000152,"Rua FRANCISCO TOSCANO, 10, Parque das Rosas, Itu, São Paulo",-23.2798294,-47.298724,Itu
47879101000148,"Rua Pio XI, 2360, Lapa, São Paulo, São Paulo",-23.5406793,-46.7169032,São Paulo
43488980000126,"Rua Prefeito Antonio Garrido, 252, Jordanesia, Cajamar, São Paulo",-23.3362606,-46.8392834,Cajamar
10505296000580,"Avenida FIORELLI PECCICACCO, 323, Vila Fanton, São Paulo, São Paulo",-23.4047725,-46.7411747,São Paulo
10505296000156,"Avenida RAIMUNDO PEREIRA DE MAGALHAES, 12590, Pirituba, São Paulo, São Paulo",-23.4825331,-46.7231692,São Paulo
10505296000318,"Rua THOMAZ ANTONIO VILLANI, 205, Vila Santa Maria, São Paulo, São Paulo",-23.00263,-49.89123,Ourinhos
02928162000110,"Avenida MUTINGA, 2426, Pirituba, São Paulo, São Paulo",-23.4873078,-46.7354848,São Paulo
03898783000160,"Avenida ELISIO TEIXEIRA LEITE, 1095, Vila Brasilandia, São Paulo, São Paulo",-23.4732589,-46.7056203,São Paulo
39781631000120,"Rua PARAPUA, 1729, Itaberaba, São Paulo, São Paulo",-21.9278104,-50.7385646,Bastos
49874382000171,"Rua BRILHANTE, 380, Jardim Mutinga, Osasco, São Paulo",-23.5051979,-46.7737941,Osasco
51826705000101,"Avenida MOACIR DA SILVEIRA, 1035, Jardim Isaura, Santana de Parnaíba, São Paulo",-23.4798612,-46.8921049,Santana de Parnaíba
07051513000170,"Rua SERAPHIN GILBERTO CANDELLO, 1519, JD SAO CONRADO, Indaiatuba, São Paulo",-23.08842,-47.2119,Indaiatuba
04997638000108,"Avenida SAPOPEMBA, 7911, Jardim Adutora, São Paulo, São Paulo",-23.5968387,-46.5226399,São Paulo
22893182000100,"Rua SERIEMAS, DAS, 550, VILA MATHIESEN, Americana, São Paulo",-22.7679745,-47.3267778,Americana
96246822000126,"Via DE ACESSO ROD.JOAO BAT.FURQUIM, 180, RODEIO, São Bento do Sapucaí, São Paulo",-22.68889,-45.73083,São Bento do Sapucaí
07722233000147,"Rua ARARITAGUABA, 35, Vila Maria Alta, São Paulo, São Paulo",-23.5139012,-46.583372,São Paulo
53345252000119,"Rua TAPAJÓS, 80, Centro, São Bernardo do Campo, São Paulo",-23.6991131,-46.5502833,São Bernardo do Campo
05327676000108,"Rua DAS PALMEIRAS, 278, Vila Buarque, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
07976585000129,"Rua HUMBERTO I, 545, Vila Mariana, São Paulo, São Paulo",-23.5848574,-46.6421213,São Paulo
21700212000151,"Rua USHIMA KIRA, S/N, Granja Viana, Cotia, São Paulo",-23.5920398,-46.8348449,Cotia
28859624000188,"Praça ANDRE NUNES, 80, Vila das Merces, São Paulo, São Paulo",-23.6307077,-46.6045437,São Paulo
44221554000194,"Rua Fenicia, 144, Parque Novo Oratório, Santo André, São Paulo",-23.6292226,-46.4987878,Santo André
53313152000100,"Rua BARAO DE LADARIO, 312, BRAS, São Paulo, São Paulo",-23.5393113,-46.6190086,São Paulo
12949960000181,"Avenida SAO PAULO, 247, Cidade Intercap, Taboão da Serra, São Paulo",-23.6110814,-46.7763807,Taboão da Serra
43041337000150,"Avenida CONSELHEIRO CARRAO, 1306, VILA CARRAO, São Paulo, São Paulo",-23.5430969,-46.5476141,São Paulo
08413116000164,"Avenida MANOEL ISIDORO MARTINS, 1084, Cidade Martins, Guarulhos, São Paulo",-23.43149,-46.51214,Guarulhos
52059415000134,"Avenida ONZE DE JUNHO, 1049, Vila Clementino, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
50661040000152,"Rua Padre Leonardo, 419, Aeroporto, São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
44747898000131,"Rua EMILIA PIRES, 365, Centro, Embu-Guaçu, São Paulo",-23.8294539,-46.8169557,Embu-Guaçu
46760048000107,"Rua BENEDITO EGIDIO BARBOSA, 176, BRASILANDIA, São Paulo, São Paulo",-23.4598445,-46.6986945,São Paulo
19714269000249,"Avenida ITABERABA, 4418, Itaberaba, São Paulo, São Paulo",-23.474322,-46.668385,São Paulo
19714269000672,"Avenida EULINA, 145, Jardim Primavera, São Paulo, São Paulo",-23.1825,-46.5775,Atibaia
19714269000915,"Avenida NOVA CANTAREIRA, 3381, Tucuruvi, São Paulo, São Paulo",-23.47093,-46.617617,São Paulo
32757394000113,"Rua LUZIA EUFROZINA SOARES VALVERDE, 18, Jardim Novo Mundo, Sorocaba, São Paulo",-23.50167,-47.45806,Sorocaba
67709535000107,"Avenida CONSELHEIRO CARRAO, 3.264, V Carrão, São Paulo, São Paulo",-23.5392496,-46.5535832,São Paulo
07013199000131,"Praça SÃO PAULO, 97, Centro, Itupeva, São Paulo",-23.1521891,-47.0570231,Itupeva
07013199000212,"Rua JOÃO SABIO GONÇALVES, 132, Jardim Ana Luiza, Itupeva, São Paulo",-23.1582683,-47.0422031,Itupeva
12528574000116,"Rua SILVIO BENVEGNU, 104, SANTO ANONIO, Louveira, São Paulo",-23.0890985,-46.975001,Louveira
07013199000565,"Avenida FRANCISCO NOBRE, 100, Medeiros, Jundiaí, São Paulo",-23.1872004,-46.9847659,Jundiaí
10258603000222,"Rua PEDRO ESCOBAR, 619, Grajau, São Paulo, São Paulo",-23.7475989,-46.6642636,São Paulo
17865334000120,"Rua ESMAEL FRANCISCO DOS SANTOS, 190, Caraguava, Peruíbe, São Paulo",-24.32,-46.99833,Peruíbe
25287847000120,"Avenida DR TANCREDO DE ALMEIDA NEVES, 2397, CID.BALNEARIA NOVA PERUIBE, Peruíbe, São Paulo",-24.32,-46.99833,Peruíbe
09563342000194,"Rua DO RETIRO, 2400, Vila das Hortencias, Jundiaí, São Paulo",-23.1797337,-46.9055741,Jundiaí
01202760000144,"Rua Paim, 201, Bela Vista, São Paulo, São Paulo",-23.5544616,-46.6500849,São Paulo
09563342000356,"Avenida ANTONIO PINCINATO, 21, Recanto Quarto Centenario, Jundiaí, São Paulo",-23.1838238,-46.9281076,Jundiaí
41039073000174,"Avenida PERUIBE, 31, BALNEARIO SAO JOAO BATISTA 2, Peruíbe, São Paulo",-24.2999496,-46.9892214,Peruíbe
44634928000101,"Rua REMULO ZOPPI, 505, VILA GEORGINA I, Indaiatuba, São Paulo",-23.0785522,-47.2069032,Indaiatuba
44634538000123,"Rua THEODORO MANTOANELLI, 52, Itaici, Indaiatuba, São Paulo",-23.1070653,-47.182188,Indaiatuba
44635150000147,"Rua INDAIAS, DOS, 918, Santa Cruz, Indaiatuba, São Paulo",-23.08842,-47.2119,Indaiatuba
44627773000178,"Avenida vereador jose donato, 1193, Vilarejo, Cabreúva, São Paulo",-23.275325,-47.0495177,Cabreúva
44627910000174,"Avenida casper libero, 954, Jardim Santa Cruz, Salto, São Paulo",-23.20083,-47.28694,Salto
37111008000135,"Rua carlos sthal, 18, Residencial Monte Verde, Indaiatuba, São Paulo",-23.1047535,-47.2338758,Indaiatuba
18372024000137,"Rua NICOLA FELICE, 36, PARQUE PARAISO, Itapecerica da Serra, São Paulo",-23.71694,-46.84917,Itapecerica da Serra
39895236000179,"Estrada FAZENDINHA, 281, POUSADA DOS BANDEIRANTES, Carapicuíba, São Paulo",-23.52272,-46.835,Carapicuíba
14788195000190,"Rua ERCILIA MARTINS CRUZ, 207, Vila Nova Louveira, Louveira, São Paulo",-23.08639,-46.95056,Louveira
17204218000160,"Rua EUGENIO BOSSER, 18, Jardim Sapopemba, São Paulo, São Paulo",-23.59556,-46.52472,São Paulo
47335097000157,"Rua CARDON, 831, Vila Progresso (Zona Leste), São Paulo, São Paulo",-23.5475,-46.63611,São Paulo
00171807000197,"Rua Baltazar Borges (Jd Lavínia), 15, Assunção, São Bernardo do Campo, São Paulo",-23.69389,-46.565,São Bernardo do Campo
47335097000823,"Rua LOUVEIRA, 541, JARDIM MARILENA, Guarulhos, São Paulo",-23.423113,-46.4937482,Guarulhos
22998658000177,"Rua das Rosas, 495, Mirandópolis, São Paulo, São Paulo",-23.6061623,-46.6415406,São Paulo
